"kingdom","kingdomKey","phylum","phylumKey","class","classKey","order","orderKey","family","familyKey","genus","genusKey","species","speciesKey"
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Cornales",949,"Cornaceae",6713,"Cornus",3082226,"Cornus mas",3082263
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fagales",1354,"Juglandaceae",2499,"Carya",3054287,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex castanea",2724943
"Plantae",6,"Charophyta",7819616,"Charophyceae",328,"Charales",626,"Characeae",8782,"Nitella",2637771,"Nitella mucronata",2637869
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Saxifragales",7219248,"Saxifragaceae",2402,"Tiarella",3032599,"Tiarella cordifolia",5371610
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Polygonaceae",2416,"Persicaria",6390748,"Persicaria careyi",2889216
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Theliaceae",4658,"Myurella",2680304,"Myurella julacea",5283520
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Ericales",1353,"Primulaceae",6674,"Lysimachia",3169330,"Lysimachia thyrsiflora",3169358
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Asparagales",1169,"Amaryllidaceae",7682,"Galanthus",2855324,"Galanthus nivalis",2855356
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Porellales",377,"Porellaceae",2267,"Porella",2688728,"",NULL
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Hypnaceae",8751,"Herzogiella",2681911,"Herzogiella striatella",2681917
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Dipsacales",946,"Caprifoliaceae",6710,"Lonicera",2888645,"Lonicera oblongifolia",5334236
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Hylocomiaceae",4652,"Hylocomium",9772608,"Hylocomium splendens",2679696
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Doellingeria",7925763,"Doellingeria umbellata",3148260
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Potentilla",8079058,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Alismatales",551,"Araceae",6979,"Arisaema",2866809,"Arisaema dracontium",2866850
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Brachytheciaceae",4651,"Brachythecium",9479232,"Brachythecium turgidum",2679947
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Ericales",1353,"Polemoniaceae",6648,"Polemonium",2927831,"Polemonium vanbruntiae",2927841
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Caryophyllaceae",2518,"Gypsophila",3085251,"Gypsophila vaccaria",8091998
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Panicum",2705064,"Panicum philadelphicum",2705126
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Juncaceae",5353,"Juncus",2701072,"Juncus filiformis",2701799
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Rosa",8395064,"Rosa rubiginosa",8174785
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Rosa",8395064,"Rosa arkansana",3007165
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fagales",1354,"Fagaceae",4689,"Quercus",2877951,"Quercus saulii",2881677
"Plantae",6,"Chlorophyta",36,"Ulvophyceae",195,"Trentepohliales",638,"Trentepohliaceae",7559,"Trentepohlia",2645003,"Trentepohlia aurea",5273142
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Plantaginaceae",2420,"Veronica",3172047,"Veronica longifolia",3172118
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Alismatales",551,"Araceae",6979,"Wolffia",5330077,"Wolffia borealis",5330087
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex scirpoidea",2721925
"Plantae",6,"Tracheophyta",7707728,"Pinopsida",194,"Pinales",640,"Pinaceae",3925,"Picea",7606064,"Picea abies",5284884
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Dipsacales",946,"Adoxaceae",2510,"Viburnum",2888580,"Viburnum opulus",2888605
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fabales",1370,"Fabaceae",5386,"Vicia",2974751,"Vicia tetrasperma",2975083
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Ranunculales",399,"Papaveraceae",2422,"Dicentra",2888542,"Dicentra eximia",2888546
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Crataegus",3013395,"Crataegus jesupii",3015524
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Digitaria",2704525,"Digitaria sanguinalis",5289972
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex swanii",2723557
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Grimmiales",1337,"Grimmiaceae",8747,"Grimmia",2673623,"Grimmia ambigua",7955678
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Calliergonaceae",5838396,"Sarmentypnum",4893659,"Sarmentypnum exannulatum",7749266
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Malpighiales",1414,"Violaceae",6631,"Viola",2874237,"Viola filicetorum",5331255
"Plantae",6,"Bryophyta",35,"Sphagnopsida",190,"Sphagnales",623,"Sphagnaceae",4673,"Sphagnum",2668958,"Sphagnum russowii",2668970
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Dipsacales",946,"Caprifoliaceae",6710,"Dipsacus",2888813,"Dipsacus fullonum",8081207
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Rosa",8395064,"Rosa alba",3007383
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fabales",1370,"Fabaceae",5386,"Vicia",2974751,"Vicia sessiliflora",3971836
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Bidens",3105856,"Bidens beckii",7473539
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Crataegus",3013395,"Crataegus lucorum",3014328
"Plantae",6,"Tracheophyta",7707728,"Polypodiopsida",7228684,"Ophioglossales",393,"Ophioglossaceae",6627,"Sceptridium",7321393,"Sceptridium dissectum",3659476
"Plantae",6,"Charophyta",7819616,"Charophyceae",328,"Charales",626,"Characeae",8782,"Chara",2637982,"Chara fragilis",9547580
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex demissa",2725414
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex atherodes",2725914
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Saxifragales",7219248,"Haloragaceae",6694,"Myriophyllum",2984253,"Myriophyllum farwellii",5361783
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Solidago",5388868,"Solidago alexanderi",5691218
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Glyceria",2705475,"Glyceria canadensis",2705512
"Plantae",6,"Marchantiophyta",9,"Marchantiopsida",125,"Lunulariales",911,"Lunulariaceae",2264,"Lunularia",2688664,"Lunularia cruciata",5286308
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Metzgeriales",380,"Metzgeriaceae",2274,"Metzgeria",2689517,"Metzgeria dichotoma",7479942
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Bignoniaceae",6655,"Catalpa",3172611,"Catalpa speciosa",3172612
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex appalachica",2725238
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Festuca",2704913,"Festuca trachyphylla",10969166
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fagales",1354,"Betulaceae",4688,"Ostrya",8091875,"Ostrya virginiana",5332289
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fagales",1354,"Betulaceae",4688,"Betula",2875008,"Betula minor",5331584
"Plantae",6,"Tracheophyta",7707728,"Pinopsida",194,"Pinales",640,"Pinaceae",3925,"Tsuga",8527396,"Tsuga canadensis",2687182
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Poa",2704173,"Poa compressa",2704265
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Brachytheciaceae",4651,"Brachythecium",9479232,"Brachythecium reflexum",2679979
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Amaranthaceae",3064,"Amaranthus",3085074,"Amaranthus hypochondriacus",9080185
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Orobanchaceae",6651,"Aureolaria",3170755,"Aureolaria flava",3170761
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Dipsacales",946,"Caprifoliaceae",6710,"Lonicera",2888645,"Lonicera japonica",5334240
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Dichanthelium",2702537,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Hieracium",3134951,"Hieracium scabrum",3135776
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fagales",1354,"Fagaceae",4689,"Fagus",2874875,"Fagus grandifolia",2882274
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex argyrantha",2727930
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Leskeaceae",4653,"Leskeella",2681336,"Leskeella nervosa",2681341
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Sematophyllaceae",4656,"Sematophyllum",2680613,"Sematophyllum marylandicum",2680728
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Droseraceae",5399,"Drosera",3190721,"Drosera filiformis",3191183
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Fissidentales",1336,"Fissidentaceae",4643,"Fissidens",2673216,"Fissidens fontanus",5283137
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Avenella",3232716,"Avenella flexuosa",4149465
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Brassicales",7225535,"Tropaeolaceae",6696,"Tropaeolum",2889929,"Tropaeolum majus",2889934
"Plantae",6,"Bryophyta",35,"Sphagnopsida",190,"Sphagnales",623,"Sphagnaceae",4673,"Sphagnum",2668958,"Sphagnum lescurii",2669104
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Metzgeriales",380,"Aneuraceae",6125,"Riccardia",2689531,"Riccardia multifida",2689535
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Jungermanniales",381,"Myliaceae",6132,"Mylia",3229868,"Mylia anomala",5837638
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Polytrichales",620,"Polytrichaceae",4669,"Atrichum",2673296,"Atrichum altecristatum",2682947
"Plantae",6,"Tracheophyta",7707728,"Polypodiopsida",7228684,"Polypodiales",392,"Aspleniaceae",6625,"Asplenium",2650583,"Asplenium trichomanes",8108066
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Bryales",1333,"Meesiaceae",4627,"Meesia",2675966,"Meesia triquetra",7376166
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Euthamia",7944033,"Euthamia graminifolia",3092782
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Asparagales",1169,"Asparagaceae",7683,"Polygonatum",2769995,"Polygonatum multiflorum",2770022
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Sphenopholis",2703348,"Sphenopholis pensylvanica",2703353
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Asparagales",1169,"Asparagaceae",7683,"Maianthemum",9608430,"Maianthemum stellatum",2769493
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Eriophorum",2730118,"Eriophorum angustifolium",2730127
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Leucanthemum",7684028,"Leucanthemum vulgare",8848598
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Brassicales",7225535,"Brassicaceae",3112,"Thlaspi",3052635,"Thlaspi arvense",3052680
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Sorbus",3012146,"Sorbus sambucifolia",3012246
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Caryophyllaceae",2518,"Stellaria",3085667,"Stellaria aquatica",10818510
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Bromus",2703642,"Bromus tectorum",2703746
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex complanata",2722980
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Crataegus",3013395,"Crataegus flabellata",7475649
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Oleaceae",6652,"Fraxinus",3172323,"Fraxinus pennsylvanica",3172348
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Bromus",2703642,"Bromus squarrosus",2703700
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Prunus",3020559,"Prunus susquehanae",3853672
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Bryales",1333,"Bryaceae",8736,"Rhodobryum",5281372,"Rhodobryum roseum",5282529
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Brachytheciaceae",4651,"Brachythecium",9479232,"Brachythecium calcareum",2680014
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Sapindales",933,"Sapindaceae",6657,"Acer",3189834,"Acer tataricum",3189843
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Malpighiales",1414,"Salicaceae",6664,"Salix",3039576,"Salix ehrhartiana",5372754
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Gentianales",412,"Gentianaceae",2503,"Gentianella",3169845,"Gentianella quinquefolia",3169849
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Lamiaceae",2497,"Origanum",2926611,"Origanum vulgare",2926612
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Jungermanniales",381,"Calypogeiaceae",2289,"Calypogeia",2689325,"Calypogeia trichomanis",10817252
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Sonchus",3105646,"Sonchus oleraceus",8228544
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Apiales",1351,"Apiaceae",6720,"Aethusa",3034624,"Aethusa cynapium",5371825
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Liliales",1172,"Melanthiaceae",7700,"Trillium",2742182,"",NULL
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Jungermanniales",381,"Anastrophyllaceae",2292,"Anastrophyllum",2689412,"Anastrophyllum michauxii",7761768
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Helianthus",3119134,"Helianthus grosseserratus",3119189
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Caryophyllaceae",2518,"Sagina",3085387,"Sagina procumbens",3085402
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Campanulaceae",8801,"Lobelia",2756426,"Lobelia inflata",5408737
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Isobryales",619,"Fontinalaceae",8756,"Fontinalis",2673403,"Fontinalis dalecarlica",2673413
"Plantae",6,"Tracheophyta",7707728,"Pinopsida",194,"Pinales",640,"Pinaceae",3925,"Abies",2684876,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Brassicales",7225535,"Brassicaceae",3112,"Boechera",3043205,"Boechera stricta",3043392
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Jungermanniales",381,"Scapaniaceae",6129,"Scapania",2689215,"Scapania curta",2689216
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Polygonaceae",2416,"Persicaria",6390748,"Persicaria hydropiperoides",2889340
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Saxifragales",7219248,"Grossulariaceae",2403,"Ribes",2986095,"Ribes cynosbati",2986152
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Apiales",1351,"Apiaceae",6720,"Zizia",3034513,"Zizia aurea",3034521
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Orobanchaceae",6651,"Castilleja",3170565,"Castilleja pallida",8342691
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Dicranales",1335,"Dicranaceae",4635,"Dicranum",2672916,"Dicranum rhabdocarpum",2675500
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Asparagales",1169,"Asparagaceae",7683,"Yucca",2775496,"Yucca filamentosa",2775561
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Acorales",7227341,"Acoraceae",3719,"Acorus",2730063,"Acorus calamus",2873769
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Aristida",2706249,"Aristida longespica",6431764
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Malpighiales",1414,"Violaceae",6631,"Viola",2874237,"Viola bissellii",5331314
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Oleaceae",6652,"Ligustrum",3172289,"Ligustrum vulgare",3172300
"Plantae",6,"Tracheophyta",7707728,"Lycopodiopsida",245,"Lycopodiales",421,"Lycopodiaceae",6725,"Diphasiastrum",6385542,"Diphasiastrum complanatum",2688424
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Aster",3093921,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fabales",1370,"Fabaceae",5386,"Trifolium",2973363,"Trifolium arvense",5359246
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Asparagales",1169,"Asphodelaceae",4259209,"Hemerocallis",9557223,"Hemerocallis fulva",2781074
"Plantae",6,"Tracheophyta",7707728,"Polypodiopsida",7228684,"Polypodiales",392,"Cystopteridaceae",4021011,"Cystopteris",2650798,"Cystopteris tenuis",2650813
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Thuidiaceae",4659,"Anomodon",2673119,"",NULL
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Hypnaceae",8751,"Hypnum",2673041,"Hypnum pallescens",2682012
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Arctium",8106066,"Arctium tomentosum",5393080
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Polygonaceae",2416,"Reynoutria",8420120,"Reynoutria japonica",2889173
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Alismatales",551,"Potamogetonaceae",6721,"Potamogeton",2756560,"Potamogeton nodosus",5301233
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Solanales",1176,"Convolvulaceae",2389,"Cuscuta",2927479,"Cuscuta gronovii",7694392
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Hieracium",3134951,"",NULL
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Dicranales",1335,"Dicranaceae",4635,"Dicranella",2673509,"Dicranella schreberiana",7726550
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Jungermanniales",381,"Calypogeiaceae",2289,"Calypogeia",2689325,"Calypogeia muelleriana",2689329
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Alismatales",551,"Potamogetonaceae",6721,"Stuckenia",2756544,"Stuckenia filiformis",8375218
"Plantae",6,"Chlorophyta",36,"Chlorophyceae",329,"Chaetophorales",1347,"Chaetophoraceae",4679,"",NULL,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Pseudognaphalium",3100917,"Pseudognaphalium obtusifolium",3101060
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Muhlenbergia",2703939,"Muhlenbergia sylvatica",8125166
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Caryophyllaceae",2518,"Silene",3085897,"Silene nivea",7936925
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fabales",1370,"Fabaceae",5386,"Crotalaria",2941719,"Crotalaria sagittalis",2942194
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Solidago",5388868,"Solidago rugosa",5388967
"Plantae",6,"Chlorophyta",36,"Chlorophyceae",329,"Sphaeropleales",7429582,"Hydrodictyaceae",8793,"Hydrodictyon",2641976,"Hydrodictyon utriculatum",2641978
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Asparagales",1169,"Orchidaceae",7689,"Platanthera",2797839,"Platanthera dilatata",2797036
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Eupatorium",3142374,"Eupatorium perfoliatum",5402874
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Fabales",1370,"Fabaceae",5386,"Anthyllis",2952416,"Anthyllis vulneraria",5352367
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Fissidentales",1336,"Fissidentaceae",4643,"Fissidens",2673216,"Fissidens viridulus",7825775
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Symphyotrichum",3151391,"Symphyotrichum ericoides",3151535
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Caryophyllales",422,"Caryophyllaceae",2518,"Stellaria",3085667,"Stellaria media",5384604
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Fissidentales",1336,"Fissidentaceae",4643,"Fissidens",2673216,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Gentianales",412,"Apocynaceae",6701,"Asclepias",3170229,"Asclepias exaltata",3170307
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Cornales",949,"Cornaceae",6713,"Cornus",3082226,"Cornus florida",3082240
"Plantae",6,"Bryophyta",35,"Sphagnopsida",190,"Sphagnales",623,"Sphagnaceae",4673,"Sphagnum",2668958,"Sphagnum teres",2669224
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Callistephus",3092945,"Callistephus chinensis",3092946
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Urticaceae",6639,"Laportea",2984461,"Laportea canadensis",2984463
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex scoparia",2726539
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex atlantica",2726854
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Brassicales",7225535,"Brassicaceae",3112,"Raphanus",3040962,"Raphanus sativus",7678610
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Fissidentales",1336,"Fissidentaceae",4643,"Fissidens",2673216,"Fissidens gracilifolius",5283016
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Rosales",691,"Rosaceae",5015,"Agrimonia",3001953,"Agrimonia striata",3001999
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Pilosella",8179194,"Pilosella piloselloides",8288930
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Ericales",1353,"Ericaceae",2505,"Pieris",2882626,"Pieris floribunda",5333347
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Triticum",2706388,"Triticum aestivum",7795888
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Cornales",949,"Cornaceae",6713,"Cornus",3082226,"Cornus foemina",3082230
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Ranunculales",399,"Ranunculaceae",2410,"Ranunculus",3033294,"Ranunculus abortivus",3033412
"Plantae",6,"Bryophyta",35,"Bryopsida",327,"Hypnales",617,"Hypnaceae",8751,"",NULL,"",NULL
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Calamagrostis",2704858,"Calamagrostis inexpansa",4108416
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Lamiales",408,"Plantaginaceae",2420,"Callitriche",3039547,"Callitriche palustris",5372484
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Cyperaceae",7708,"Carex",2721893,"Carex diandra",2723156
"Plantae",6,"Tracheophyta",7707728,"Liliopsida",196,"Poales",1369,"Poaceae",3073,"Setaria",2702955,"Setaria verticillata",5289686
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Solidago",5388868,"Solidago flexicaulis",5389012
"Plantae",6,"Bryophyta",35,"Sphagnopsida",190,"Sphagnales",623,"Sphagnaceae",4673,"Sphagnum",2668958,"Sphagnum girgensohnii",2669241
"Plantae",6,"Tracheophyta",7707728,"Polypodiopsida",7228684,"Polypodiales",392,"Cystopteridaceae",4021011,"Cystopteris",2650798,"Cystopteris bulbifera",2650799
"Plantae",6,"Tracheophyta",7707728,"Magnoliopsida",220,"Asterales",414,"Asteraceae",3065,"Anthemis",3122476,"Anthemis arvensis",3102781
"Plantae",6,"Marchantiophyta",9,"Jungermanniopsida",126,"Pallaviciniales",379,"Moerckiaceae",6123,"Moerckia",2688700,"Moerckia flotoviana",7705092
